rfam_acc	db_id	comment	db_link	other_params	type
RF01325	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01325	SO		0001459	CRISPR	Gene; CRISPR;
RF01325	GO		0006952	defense response	Gene; CRISPR;
RF01326	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01326	SO		0001459	CRISPR	Gene; CRISPR;
RF01326	GO		0006952	defense response	Gene; CRISPR;
RF01327	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01327	SO		0001459	CRISPR	Gene; CRISPR;
RF01327	GO		0006952	defense response	Gene; CRISPR;
RF01328	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01328	SO		0001459	CRISPR	Gene; CRISPR;
RF01328	GO		0006952	defense response	Gene; CRISPR;
RF01329	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01329	SO		0001459	CRISPR	Gene; CRISPR;
RF01329	GO		0006952	defense response	Gene; CRISPR;
RF01330	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01330	SO		0001459	CRISPR	Gene; CRISPR;
RF01330	GO		0006952	defense response	Gene; CRISPR;
RF01331	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01331	SO		0001459	CRISPR	Gene; CRISPR;
RF01331	GO		0006952	defense response	Gene; CRISPR;
RF01332	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01332	SO		0001459	CRISPR	Gene; CRISPR;
RF01332	GO		0006952	defense response	Gene; CRISPR;
RF01333	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01333	SO		0001459	CRISPR	Gene; CRISPR;
RF01333	GO		0006952	defense response	Gene; CRISPR;
RF01334	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01334	SO		0001459	CRISPR	Gene; CRISPR;
RF01334	GO		0006952	defense response	Gene; CRISPR;
RF01335	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01335	SO		0001459	CRISPR	Gene; CRISPR;
RF01335	GO		0006952	defense response	Gene; CRISPR;
RF01336	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01336	SO		0001459	CRISPR	Gene; CRISPR;
RF01336	GO		0006952	defense response	Gene; CRISPR;
RF01337	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01337	SO		0001459	CRISPR	Gene; CRISPR;
RF01337	GO		0006952	defense response	Gene; CRISPR;
RF01338	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01338	SO		0001459	CRISPR	Gene; CRISPR;
RF01338	GO		0006952	defense response	Gene; CRISPR;
RF01339	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01339	SO		0001459	CRISPR	Gene; CRISPR;
RF01339	GO		0006952	defense response	Gene; CRISPR;
RF01340	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01340	SO		0001459	CRISPR	Gene; CRISPR;
RF01340	GO		0006952	defense response	Gene; CRISPR;
RF01341	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01341	SO		0001459	CRISPR	Gene; CRISPR;
RF01341	GO		0006952	defense response	Gene; CRISPR;
RF01342	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01342	SO		0001459	CRISPR	Gene; CRISPR;
RF01342	GO		0006952	defense response	Gene; CRISPR;
RF01343	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01343	SO		0001459	CRISPR	Gene; CRISPR;
RF01343	GO		0006952	defense response	Gene; CRISPR;
RF01344	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01344	SO		0001459	CRISPR	Gene; CRISPR;
RF01344	GO		0006952	defense response	Gene; CRISPR;
RF01345	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01345	SO		0001459	CRISPR	Gene; CRISPR;
RF01345	GO		0006952	defense response	Gene; CRISPR;
RF01346	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01346	SO		0001459	CRISPR	Gene; CRISPR;
RF01346	GO		0006952	defense response	Gene; CRISPR;
RF01347	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01347	SO		0001459	CRISPR	Gene; CRISPR;
RF01347	GO		0006952	defense response	Gene; CRISPR;
RF01348	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01348	SO		0001459	CRISPR	Gene; CRISPR;
RF01348	GO		0006952	defense response	Gene; CRISPR;
RF01349	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01349	SO		0001459	CRISPR	Gene; CRISPR;
RF01349	GO		0006952	defense response	Gene; CRISPR;
RF01350	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01350	SO		0001459	CRISPR	Gene; CRISPR;
RF01350	GO		0006952	defense response	Gene; CRISPR;
RF01351	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01351	SO		0001459	CRISPR	Gene; CRISPR;
RF01351	GO		0006952	defense response	Gene; CRISPR;
RF01352	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01352	SO		0001459	CRISPR	Gene; CRISPR;
RF01352	GO		0006952	defense response	Gene; CRISPR;
RF01353	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01353	SO		0001459	CRISPR	Gene; CRISPR;
RF01353	GO		0006952	defense response	Gene; CRISPR;
RF01354	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01354	SO		0001459	CRISPR	Gene; CRISPR;
RF01354	GO		0006952	defense response	Gene; CRISPR;
RF01355	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01355	SO		0001459	CRISPR	Gene; CRISPR;
RF01355	GO		0006952	defense response	Gene; CRISPR;
RF01356	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01356	SO		0001459	CRISPR	Gene; CRISPR;
RF01356	GO		0006952	defense response	Gene; CRISPR;
RF01357	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01357	SO		0001459	CRISPR	Gene; CRISPR;
RF01357	GO		0006952	defense response	Gene; CRISPR;
RF01358	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01358	SO		0001459	CRISPR	Gene; CRISPR;
RF01358	GO		0006952	defense response	Gene; CRISPR;
RF01359	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01359	SO		0001459	CRISPR	Gene; CRISPR;
RF01359	GO		0006952	defense response	Gene; CRISPR;
RF01360	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01360	SO		0001459	CRISPR	Gene; CRISPR;
RF01360	GO		0006952	defense response	Gene; CRISPR;
RF01361	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01361	SO		0001459	CRISPR	Gene; CRISPR;
RF01361	GO		0006952	defense response	Gene; CRISPR;
RF01362	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01362	SO		0001459	CRISPR	Gene; CRISPR;
RF01362	GO		0006952	defense response	Gene; CRISPR;
RF01363	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01363	SO		0001459	CRISPR	Gene; CRISPR;
RF01363	GO		0006952	defense response	Gene; CRISPR;
RF01364	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01364	SO		0001459	CRISPR	Gene; CRISPR;
RF01364	GO		0006952	defense response	Gene; CRISPR;
RF01365	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01365	SO		0001459	CRISPR	Gene; CRISPR;
RF01365	GO		0006952	defense response	Gene; CRISPR;
RF01366	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01366	SO		0001459	CRISPR	Gene; CRISPR;
RF01366	GO		0006952	defense response	Gene; CRISPR;
RF01367	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01367	SO		0001459	CRISPR	Gene; CRISPR;
RF01367	GO		0006952	defense response	Gene; CRISPR;
RF01368	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01368	SO		0001459	CRISPR	Gene; CRISPR;
RF01368	GO		0006952	defense response	Gene; CRISPR;
RF01369	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01369	SO		0001459	CRISPR	Gene; CRISPR;
RF01369	GO		0006952	defense response	Gene; CRISPR;
RF01370	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01370	SO		0001459	CRISPR	Gene; CRISPR;
RF01370	GO		0006952	defense response	Gene; CRISPR;
RF01371	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01371	SO		0001459	CRISPR	Gene; CRISPR;
RF01371	GO		0006952	defense response	Gene; CRISPR;
RF01373	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01373	SO		0001459	CRISPR	Gene; CRISPR;
RF01373	GO		0006952	defense response	Gene; CRISPR;
RF01374	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01374	SO		0001459	CRISPR	Gene; CRISPR;
RF01374	GO		0006952	defense response	Gene; CRISPR;
RF01375	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01375	SO		0001459	CRISPR	Gene; CRISPR;
RF01375	GO		0006952	defense response	Gene; CRISPR;
RF01376	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01376	SO		0001459	CRISPR	Gene; CRISPR;
RF01376	GO		0006952	defense response	Gene; CRISPR;
RF01377	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01377	SO		0001459	CRISPR	Gene; CRISPR;
RF01377	GO		0006952	defense response	Gene; CRISPR;
RF01378	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01378	SO		0001459	CRISPR	Gene; CRISPR;
RF01378	GO		0006952	defense response	Gene; CRISPR;
RF01379	URL		http://crispr.u-psud.fr/crispr/CRISPRHomePage.php		Gene; CRISPR;
RF01379	SO		0001459	CRISPR	Gene; CRISPR;
RF01379	GO		0006952	defense response	Gene; CRISPR;
RF01380	SO		0005836	regulatory_region	Cis-reg;
RF01380	GO		0043484	regulation of RNA splicing	Cis-reg;
RF01381	SO		0005836	regulatory_region	Cis-reg;
RF01381	GO		0019074	viral RNA genome packaging	Cis-reg;
RF01382	SO		0005836	regulatory_region	Cis-reg;
RF01383	SO		0001263	ncRNA_gene	Gene;
RF01384	SO		0001263	ncRNA_gene	Gene;
RF01385	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01386	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01387	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01388	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01389	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01390	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01391	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01392	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01393	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01394	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01395	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01396	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01397	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01398	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01399	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01400	SO		0001263	ncRNA_gene	Gene; antitoxin;
RF01400	GO		0017148	negative regulation of translation	Gene; antitoxin;
RF01400	GO		0003729	mRNA binding	Gene; antitoxin;
RF01401	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01402	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01403	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01404	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01405	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01406	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01407	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01408	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01409	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01410	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01411	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01412	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01413	MIPF		MIPF0000003		Gene; miRNA;
RF01413	SO		0001244	pre_miRNA	Gene; miRNA;
RF01413	GO		0035068	micro-ribonucleoprotein complex	Gene; miRNA;
RF01413	GO		0035195	gene silencing by miRNA	Gene; miRNA;
RF01414	SO		0000990	class I RNA	Gene;
RF01415	SO		0005836	regulatory_region	Cis-reg;
RF01416	SO		0001263	ncRNA_gene	Gene; antisense;
RF01417	SO		0005836	regulatory_region	Cis-reg;
RF01417	GO		0043487	regulation of RNA stability	Cis-reg;
RF01418	SO		0005836	regulatory_region	Cis-reg;
RF01419	SO		0001263	ncRNA_gene	Gene; antisense;
RF01420	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01420	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01420	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01421	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01421	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01421	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01422	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01422	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01422	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01423	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01423	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01423	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01424	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01424	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01424	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01425	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01425	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01425	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01426	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01426	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01426	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01427	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01427	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01427	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01428	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01428	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01428	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01429	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; CD-box;
RF01429	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01429	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01430	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01430	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01430	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01431	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01431	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01431	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01432	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01432	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01432	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01433	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01433	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01433	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01434	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01434	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01434	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01435	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01435	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01435	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01436	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01436	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01436	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01437	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01437	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01437	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01438	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01438	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01438	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01439	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01439	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01439	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01440	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01440	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01440	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01441	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01441	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01441	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01442	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01442	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01442	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01443	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01443	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01443	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01444	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01444	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01444	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01445	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01445	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01445	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01446	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01446	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01446	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01447	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01447	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01447	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01448	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01448	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01448	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01449	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01449	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01449	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01450	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01450	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01450	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01451	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01451	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01451	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01452	SO		0001263	ncRNA_gene	Gene; snRNA; snoRNA; HACA-box;
RF01452	GO		0006396	RNA processing	Gene; snRNA; snoRNA; HACA-box;
RF01452	GO		0005730	nucleolus	Gene; snRNA; snoRNA; HACA-box;
RF01453	SO		0005836	regulatory_region	Cis-reg;
RF01453	GO		0045975	positive regulation of translation, ncRNA-mediated	Cis-reg;
RF01454	SO		0005836	regulatory_region	Cis-reg;
RF01454	GO		0045975	positive regulation of translation, ncRNA-mediated	Cis-reg;
RF01454	GO		0043487	regulation of RNA stability	Cis-reg;
RF01455	SO		0005836	regulatory_region	Cis-reg;
RF01455	GO		0043487	regulation of RNA stability	Cis-reg;
RF01456	SO		0001263	ncRNA_gene	Gene; antisense;
RF01457	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01457	GO		0003729	mRNA binding	Gene; sRNA;
RF01457	GO		0045947	negative regulation of translational initiation	Gene; sRNA;
RF01458	SO		0001263	ncRNA_gene	Gene; antisense;
RF01459	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01460	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01461	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01462	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01463	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01464	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01465	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01466	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01467	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01468	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01469	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01469	GO		0003729	mRNA binding	Gene; sRNA;
RF01469	GO		0045947	negative regulation of translational initiation	Gene; sRNA;
RF01470	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01471	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01472	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01473	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01474	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01475	SO		0001263	ncRNA_gene	Gene; antisense;
RF01476	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01477	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01478	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01479	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01480	SO		0005836	regulatory_region	Cis-reg;
RF01481	SO		0005836	regulatory_region	Cis-reg;
RF01482	SO		0000035	riboswitch	Cis-reg; riboswitch;
RF01482	SO		0005836	regulatory_region	Cis-reg; riboswitch;
RF01482	GO		0045893	positive regulation of transcription, DNA-templated	Cis-reg; riboswitch;
RF01482	GO		0046336	ethanolamine catabolic process	Cis-reg; riboswitch;
RF01483	SO		0005836	regulatory_region	Cis-reg;
RF01484	SO		0001263	ncRNA_gene	Cis-reg;
RF01485	SO		0005836	regulatory_region	Cis-reg;
RF01486	SO		0005836	regulatory_region	Cis-reg;
RF01487	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01488	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01489	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01490	SO		0005836	regulatory_region	Cis-reg;
RF01491	SO		0005836	regulatory_region	Cis-reg;
RF01492	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01493	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01494	SO		0001263	ncRNA_gene	Gene; antisense;
RF01495	SO		0005836	regulatory_region	Cis-reg;
RF01495	GO		0006446	regulation of translational initiation	Cis-reg;
RF01496	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01497	SO		0005836	regulatory_region	Cis-reg;
RF01497	GO		2001126	positive regulation of translational frameshifting	Cis-reg;
RF01498	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF01498	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01498	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01499	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF01499	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01499	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01500	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF01500	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01500	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01501	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF01501	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01501	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01502	URL		http://rnp.uthscsa.edu/rnp/SRPDB/SRPDB.html		Gene;
RF01502	SO		0000590	SRP_RNA	Gene;
RF01502	GO		0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	Gene;
RF01502	GO		0005786	signal recognition particle, endoplasmic reticulum targeting	Gene;
RF01502	GO		0048501	signal recognition particle, plasma membrane targeting	Gene;
RF01503	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01504	SO		0001263	ncRNA_gene	Gene; sRNA;
RF01505	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF01505	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01505	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01506	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
RF01506	GO		0006396	RNA processing	Gene; snRNA; snoRNA; CD-box;
RF01506	GO		0005730	nucleolus	Gene; snRNA; snoRNA; CD-box;
RF01507	SO		0000593	C_D_box_snoRNA	Gene; snRNA; snoRNA; CD-box;
