rfam_acc	rfam_id	type	sequence_type	description	ncbi_id	rfamseq_acc	seq_start	seq_end	dbxrefs	PMIDS	version	species	tax_string
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	238540	238468	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	255689	255761	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	255941	256013	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	283223	283295	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	292193	292265	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	314740	314804	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	407520	407448	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	408528	408600	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	475595	475667	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	479862	479790	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	484757	484829	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	503434	503506	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	551992	551920	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	557080	557151	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	568705	568634	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	606321	606393	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	609866	609938	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	613704	613632	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	625343	625271	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	686617	686689	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	733972	734044	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114058	734221	734293	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114059	39569	39497	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	89900	89972	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	98242	98170	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	102263	102202	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	170782	170710	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	171775	171703	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	254182	254254	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	257048	256975	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	257302	257230	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	273982	274052	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114060	363603	363675	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114061	8514	8586	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114061	16375	16448	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114061	22825	22753	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114061	23057	23129	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114061	54988	54916	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114061	349973	349901	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	28304	28232	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	120869	120797	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	204303	204231	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	263146	263074	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	309464	309392	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	337924	337852	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	380899	380827	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	381152	381080	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	383856	383928	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	393270	393342	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	421268	421340	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	463505	463577	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	463739	463811	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	489343	489272	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	597433	597503	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	605365	605293	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114062	777090	777162	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	118523	118451	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	165930	165858	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	166186	166114	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	189090	189162	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	194340	194412	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	234755	234683	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	279836	279908	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	280093	280165	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	298165	298093	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	350003	349931	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114065	359658	359586	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	20404	20332	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	78411	78341	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	92043	91971	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	146384	146312	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	164769	164697	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	165515	165587	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	173323	173251	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	201932	201861	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	241597	241540	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	282145	282073	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	282398	282326	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	309053	308981	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	332604	332532	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	332846	332774	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	470928	471000	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	471165	471236	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	481813	481743	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	522166	522240	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	549494	549566	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	639722	639650	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK114066	639977	639905	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
