URS_taxid	CRS_start_relative_to_URS	CRS_end_relative_to_URS	chromosome	CRS_start_relative_to_genome	CRS_end_relative_to_genome	CRS_id	CRS_fdr
URS00009E5469_9606	177	207	chr1	182204201	182204231	M0041503	15.94
URS00009F20FA_9606	177	207	chr1	182204201	182204231	M0041503	15.94
URS0000A0EE75_9606	177	207	chr1	182204201	182204231	M0041503	15.94
URS00009DCBF1_9606	177	207	chr1	182204201	182204231	M0041503	15.94
URS0000A24EBB_9606	177	207	chr1	182204201	182204231	M0041503	15.94
URS00008C2347_9606	57	100	chr1	182328553	182328596	M0041534	18.86
URS00001C614B_9606	-54	23	chr1	182408473	182408550	M0041594	14.35
URS0000AAE62A_9606	-54	23	chr1	182408473	182408550	M0041594	14.35
URS000075BB77_9606	-54	23	chr1	182408473	182408550	M0041594	14.35
URS00009B0863_9606	-54	23	chr1	182408473	182408550	M0041594	14.35
URS000075BB77_9606	-17	71	chr1	182414668	182414756	M1326018	11.66
URS00001C614B_9606	-17	71	chr1	182414668	182414756	M1326018	11.66
URS00009B0863_9606	-18	70	chr1	182414668	182414756	M1326018	11.66
URS00008B3F19_9606	201	248	chr1	182599420	182599467	M1326088	18.86
URS00008B4FB9_9606	1072	1162	chr1	182642146	182642236	M0041762	11.03
URS00000DCC7E_9606	1072	1162	chr1	182642146	182642236	M0041762	11.03
URS0000020C1D_9606	-5	45	chr1	182960073	182960123	M0041956	18.86
URS00008BF450_9606	1736	1821	chr1	183026489	183026574	M1326413	11.66
URS00008BF450_9606	2781	2818	chr1	183027534	183027571	M0041978	16.7
URS00008B7606_9606	7	53	chr1	183252195	183252241	M0042076	21.69
URS00008B962B_9606	383	423	chr1	183443248	183443288	M0042253	11.72
URS00008B9D34_9606	1526	1612	chr1	183470654	183470740	M0042262	5.68
URS00009C5D7F_9606	1527	1613	chr1	183470654	183470740	M0042262	5.68
URS00008B8119_9606	103	189	chr1	183470654	183470740	M0042262	5.68
URS00008BE3AE_9606	103	189	chr1	183470654	183470740	M0042262	5.68
URS00008B6003_9606	1007	1093	chr1	183470654	183470740	M0042262	5.68
URS000075EEAE_9606	1243	1329	chr1	183470654	183470740	M0042262	5.68
URS00008B962D_9606	1243	1329	chr1	183470654	183470740	M0042262	5.68
URS00008B8119_9606	11	53	chr1	183472798	183472840	M0042274	17.38
URS00009ADE18_9606	99	141	chr1	183551143	183551185	M0042346	11.03
URS00009ADE18_9606	164	256	chr1	183551981	183552073	M0042355	11.03
URS00008B5A2B_9606	486	575	chr1	183563477	183563566	M0042368	18.86
URS00009BCCCE_9606	106	154	chr1	183627441	183627489	M1326832	5.14
URS00008B634C_9606	-62	17	chr1	183647781	183647860	M0042439	11.66
URS00008BE66A_9606	391	447	chr1	183709794	183709850	M1326856	11.03
URS00008B3B07_9606	1964	2014	chr1	183932256	183932306	M1327067	15.94
URS00008B3B07_9606	1549	1597	chr1	183932673	183932721	M0042680	35.44
URS0000433648_9606	234	307	chr1	184386398	184386471	M0042997	18.28
URS00008B3968_9606	23	102	chr1	184542568	184542647	M0043140	16.64
URS00008BD949_9606	338	419	chr1	184663278	184663359	M0043244	10.85
URS00009B1B97_9606	-27	3	chr1	184664027	184664057	M1327575	16.64
URS00008BD949_9606	1087	1117	chr1	184664027	184664057	M1327575	16.64
URS00008B4DFD_9606	546	576	chr1	184664027	184664057	M1327575	16.64
URS00008B494E_9606	132	162	chr1	184664027	184664057	M1327575	16.64
URS00008BD949_9606	1400	1456	chr1	184664340	184664396	M0043246	13.86
URS00008B4DFD_9606	207	263	chr1	184664340	184664396	M0043246	13.86
URS00008B494E_9606	445	501	chr1	184664340	184664396	M0043246	13.86
URS00008B9F22_9606	339	415	chr1	184758470	184758546	M0043303	14.35
URS00008B9F22_9606	1318	1430	chr1	184759449	184759561	M1327666	15.94
URS00008B6626_9606	1992	2033	chr1	185172099	185172140	M1327943	18.19
URS00007892AD_9606	90	130	chr1	186435250	186435290	M0044212	15.94
URS00009B8F3A_9606	66	106	chr1	186435250	186435290	M0044212	15.94
URS00009B8F3A_9606	28	115	chr1	186436385	186436472	M0044214	9.24
URS00007892AD_9606	28	115	chr1	186436385	186436472	M0044214	9.24
URS00008B3B21_9606	483	609	chr1	187474637	187474763	M1328957	4.92
URS00008B3B21_9606	6489	6549	chr1	187480643	187480703	M0044652	16.64
URS00008BFD7F_9606	435	493	chr1	187714243	187714301	M1329084	15.94
URS0000429D60_9606	716	786	chr1	188219115	188219185	M1329246	10.41
URS00008B3353_9606	39	71	chr1	189993027	189993059	M1329609	35.44
URS00003807B8_9606	2	86	chr1	190479007	190479091	M0045416	7.52
URS00009C5587_9606	1	85	chr1	190479007	190479091	M0045416	7.52
URS00008B6689_9606	-31	53	chr1	190479007	190479091	M0045416	7.52
URS00008BB7AB_9606	-33	51	chr1	190479007	190479091	M0045416	7.52
URS00008B6119_9606	-33	51	chr1	190479007	190479091	M0045416	7.52
URS000075D76F_9606	-74	10	chr1	190479007	190479091	M0045416	7.52
URS00008B3ADC_9606	-74	10	chr1	190479007	190479091	M0045416	7.52
URS00008BDEDF_9606	-74	10	chr1	190479007	190479091	M0045416	7.52
URS00008C1654_9606	147	174	chr1	190781933	190781960	M1329973	35.44
URS00008BEE99_9606	146	178	chr1	191146784	191146816	M1330060	18.19
URS00005E6B9D_9606	41	73	chr1	191977279	191977311	M0045822	15.94
URS00009BD3C5_9606	40	72	chr1	191977279	191977311	M0045822	15.94
URS0000D61E9E_9606	1480	1526	chr1	192168266	192168312	M1330327	36.02
URS0000D6468D_9606	-26	20	chr1	192489926	192489972	M0046010	16.64
URS00008B7461_9606	13	96	chr1	192581740	192581823	M0046063	14.35
URS0000D6000A_9606	129	164	chr1	192768371	192768406	M1330581	18.86
URS00008B8AA2_9606	411	554	chr1	192947273	192947416	M1330719	14.35
URS0000D62583_9606	-27	116	chr1	192947273	192947416	M1330719	14.35
URS00009C2626_9606	-45	98	chr1	192947273	192947416	M1330719	14.35
URS00009B18E8_9606	-45	98	chr1	192947273	192947416	M1330719	14.35
URS00008BA80B_9606	-51	92	chr1	192947273	192947416	M1330719	14.35
URS0000D61FA7_9606	-45	98	chr1	192947273	192947416	M1330719	14.35
URS00008B4452_9606	-50	93	chr1	192947273	192947416	M1330719	14.35
URS00008B7887_9606	1083	1132	chr1	192949860	192949909	M1330733	15.94
URS00009AE02C_9606	55	140	chr1	193016249	193016334	M0046303	14.35
URS00009ADA90_9606	62	147	chr1	193016249	193016334	M0046303	14.35
URS00008BD071_9606	165	206	chr1	193059759	193059800	M0046331	17.38
URS00009BEAA6_9606	308	349	chr1	193059759	193059800	M0046331	17.38
URS00008BD071_9606	236	271	chr1	193060109	193060144	M0046338	27.76
URS00009C13C3_9606	54	94	chr1	193250729	193250769	M0046417	8.27
URS00008BB467_9606	655	719	chr1	193259001	193259065	M0046426	15.94
URS00008BB467_9606	568	624	chr1	193261124	193261180	M1330883	9.92
URS00008BB467_9606	902	997	chr1	193261458	193261553	M0046430	10.41
URS00008BB467_9606	-10	54	chr1	193261680	193261744	M0046435	8.82
URS00009B25B6_9606	90	184	chr1	193305386	193305480	M0046441	14.68
URS00009BFA88_9606	62	134	chr1	193312088	193312160	M1330907	15.94
URS00009B25B6_9606	112	175	chr1	193351215	193351278	M0046473	16.7
URS00008C2FEA_9606	112	175	chr1	193351215	193351278	M0046473	16.7
URS00003A1092_9606	112	175	chr1	193351215	193351278	M0046473	16.7
URS00009BFA88_9606	111	174	chr1	193351215	193351278	M0046473	16.7
URS00008BBAA7_9606	252	325	chr1	193457849	193457922	M0046528	8.85
URS00009B276C_9606	2043	2093	chr1	193463045	193463095	M1330983	8.85
URS00008BBAA7_9606	1479	1529	chr1	193463045	193463095	M1330983	8.85
URS00009B3F83_9606	1474	1524	chr1	193463045	193463095	M1330983	8.85
URS00009B229D_9606	-8	44	chr1	193466040	193466092	M0046535	14.35
URS00009B229D_9606	1424	1644	chr1	193469794	193470014	M1330998	14.68
URS00002A700D_9606	102	301	chr1	193684411	193684610	M1331071	0.83
URS00008BF7EE_9606	-25	6	chr1	194312157	194312188	M1331269	10.41
URS00008C3F4B_9606	17	96	chr1	195761313	195761392	M0047171	5.68
URS00008B96C7_9606	17	96	chr1	195761313	195761392	M0047171	5.68
URS00009B696D_9606	17	96	chr1	195761313	195761392	M0047171	5.68
URS00009B4B0D_9606	56	118	chr1	196830534	196830596	M0047464	15.94
URS00008BB762_9606	294	337	chr1	196959174	196959217	M0047488	20.47
URS00008BC5A7_9606	294	337	chr1	196959174	196959217	M0047488	20.47
URS00009B8BC7_9606	171	265	chr1	197143541	197143635	M1331925	9.92
URS00009B273D_9606	154	225	chr1	197146311	197146382	M0047556	17.38
URS00009B273D_9606	36	65	chr1	197146471	197146500	M0047563	27.76
URS00008BEB6C_9606	159	233	chr1	197222380	197222454	M0047618	11.03
URS00009C02CA_9606	194	233	chr1	197328615	197328654	M1332042	13.86
URS00009C02CA_9606	91	179	chr1	197421840	197421928	M0047671	5.14
URS00009C02CA_9606	650	707	chr1	197435355	197435412	M1332112	18.19
URS00009C02CA_9606	730	768	chr1	197435435	197435473	M1332114	18.86
URS00001E3631_9606	83	146	chr1	197442347	197442410	M0047698	6.82
URS00009BA50F_9606	83	146	chr1	197442347	197442410	M0047698	6.82
URS00009C02CA_9606	530	620	chr1	197478193	197478283	M1332141	5.68
URS00008BC09E_9606	388	516	chr1	197505413	197505541	M0047714	14.68
URS00008BC09E_9606	244	319	chr1	197505610	197505685	M1332147	9.92
URS00008BC09E_9606	835	883	chr1	197506136	197506184	M1332149	10.41
URS00008BB0C0_9606	-29	9	chr1	197735788	197735826	M1332343	16.64
URS00008C2C54_9606	153	191	chr1	197735788	197735826	M1332343	16.64
URS00008BBBDF_9606	656	794	chr1	197746658	197746796	M0047823	5.68
URS00009BE984_9606	0	49	chr1	198157035	198157084	M0048134	21.69
URS00009BE984_9606	62	239	chr1	198157097	198157274	M0048140	27.76
URS00004823F6_9606	210	242	chr1	198657580	198657612	M0048518	18.19
URS00009B5B48_9606	210	242	chr1	198657580	198657612	M0048518	18.19
URS00008BB1F2_9606	97	183	chr1	198712886	198712972	M0048542	5.83
URS00009B20CE_9606	-66	20	chr1	198712886	198712972	M0048542	5.83
URS00008B5AA5_9606	182	277	chr1	198775890	198775985	M1332896	11.03
URS00008B4345_9606	19	51	chr1	198832351	198832383	M1332925	14.68
URS0000530EBF_9606	26	104	chr1	198858879	198858957	M1332933	11.72
URS0000229622_9606	-49	29	chr1	198858879	198858957	M1332933	11.72
URS00002836D1_9606	-49	29	chr1	198858879	198858957	M1332933	11.72
URS0000605E00_9606	-9	69	chr1	198858879	198858957	M1332933	11.72
URS000032234E_9606	-9	69	chr1	198858879	198858957	M1332933	11.72
URS000022682F_9606	15	92	chr1	198859062	198859139	M1332939	11.72
URS000015D0C8_9606	0	77	chr1	198859062	198859139	M1332939	11.72
URS000003F252_9606	-48	29	chr1	198859062	198859139	M1332939	11.72
URS000053BCD6_9606	-48	29	chr1	198859062	198859139	M1332939	11.72
URS0000248F3E_9606	-8	69	chr1	198859062	198859139	M1332939	11.72
URS00003DA300_9606	-8	69	chr1	198859062	198859139	M1332939	11.72
URS00008B4345_9606	404	450	chr1	198869020	198869066	M0048627	14.68
URS00008B4345_9606	-59	17	chr1	198883823	198883899	M1332964	14.68
URS000001B78E_9606	429	521	chr1	198900049	198900141	M1332974	9.92
URS00008BBF63_9606	429	521	chr1	198900049	198900141	M1332974	9.92
URS00008B6B43_9606	1320	1412	chr1	198900049	198900141	M1332974	9.92
URS00008BFC45_9606	429	521	chr1	198900049	198900141	M1332974	9.92
URS00008B4345_9606	-22	70	chr1	198900049	198900141	M1332974	9.92
URS00008B4345_9606	429	521	chr1	198900049	198900141	M1332974	9.92
URS00008B67C8_9606	1490	1543	chr1	198910956	198911009	M1332998	18.19
URS00008B4345_9606	-35	9	chr1	198992282	198992326	M0048720	10.85
URS00008B4345_9606	673	717	chr1	198992282	198992326	M0048720	10.85
URS00008B4345_9606	207	253	chr1	198992746	198992792	M1333025	12.06
URS000075A9E3_9606	207	253	chr1	198992746	198992792	M1333025	12.06
URS00006198C0_9606	462	495	chr1	199006935	199006968	M0048732	14.35
URS00009B4EFE_9606	463	496	chr1	199006935	199006968	M0048732	14.35
URS00008B74C3_9606	462	495	chr1	199006935	199006968	M0048732	14.35
URS00008BCD88_9606	403	441	chr1	199292445	199292483	M0048862	11.72
URS00008BEAFB_9606	-3	37	chr1	199908917	199908957	M0049076	15.94
URS00008BEAFB_9606	202	241	chr1	199909122	199909161	M0049080	18.19
URS00008BEAFB_9606	369	407	chr1	199909289	199909327	M1333523	16.64
URS00008B4C7F_9606	49	140	chr1	200038750	200038841	M0049146	21.69
URS00008B4C7F_9606	5	83	chr1	200039663	200039741	M0049168	21.69
URS00008B90CF_9606	288	318	chr1	200324099	200324129	M1333893	18.19
URS00009B549E_9606	1081	1121	chr1	200337038	200337078	M1333912	18.86
URS00008BDBEB_9606	-18	22	chr1	200337038	200337078	M1333912	18.86
URS0000AADF98_9606	6	97	chr1	200360497	200360588	M0049452	18.19
URS00008B90CF_9606	366	447	chr1	200363148	200363229	M1333914	11.03
URS000075D6D3_9606	23	145	chr1	200373025	200373147	M1333919	5.68
URS0000A97B0A_9606	23	145	chr1	200373025	200373147	M1333919	5.68
URS0000390078_9606	23	145	chr1	200373025	200373147	M1333919	5.68
URS0000310AED_9606	23	145	chr1	200373025	200373147	M1333919	5.68
URS00008B6FB1_9606	23	145	chr1	200373025	200373147	M1333919	5.68
URS0000A99441_9606	23	145	chr1	200373025	200373147	M1333919	5.68
URS00008BF394_9606	808	911	chr1	200405190	200405293	M0049507	9.92
URS00008BF394_9606	619	753	chr1	200405348	200405482	M0049512	14.35
URS0000AADF98_9606	75	115	chr1	200473983	200474023	M1333977	11.03
URS000011EDEB_9606	64	104	chr1	200473983	200474023	M1333977	11.03
URS00009BCD50_9606	63	103	chr1	200473983	200474023	M1333977	11.03
URS00008B331E_9606	75	115	chr1	200473983	200474023	M1333977	11.03
URS00008B20C5_9606	75	115	chr1	200473983	200474023	M1333977	11.03
URS00008B5ACF_9606	75	115	chr1	200473983	200474023	M1333977	11.03
URS00008B20C5_9606	847	889	chr1	200474755	200474797	M0049582	4.61
URS00008B20C5_9606	1004	1060	chr1	200474912	200474968	M0049580	11.66
URS00008BA38A_9606	525	564	chr1	200866750	200866789	M1334193	13.86
URS00008BA38A_9606	632	686	chr1	200866857	200866911	M1334197	35.44
URS00009B8872_9606	147	208	chr1	201025252	201025313	M0050070	8.82
URS00008BA123_9606	111	172	chr1	201025252	201025313	M0050070	8.82
URS000058B2D7_9606	471	522	chr1	201025892	201025943	M0050078	27.76
URS00005301B1_9606	471	522	chr1	201025892	201025943	M0050078	27.76
URS00009B1DB0_9606	469	520	chr1	201025892	201025943	M0050078	27.76
URS00008BEEF6_9606	389	440	chr1	201025892	201025943	M0050078	27.76
URS000058B2D7_9606	915	963	chr1	201026336	201026384	M0050077	12.56
URS00005301B1_9606	915	963	chr1	201026336	201026384	M0050077	12.56
URS00009B1DB0_9606	913	961	chr1	201026336	201026384	M0050077	12.56
URS00008BEEF6_9606	833	881	chr1	201026336	201026384	M0050077	12.56
URS000058B2D7_9606	1552	1594	chr1	201026973	201027015	M1334525	13.88
URS00005301B1_9606	1552	1594	chr1	201026973	201027015	M1334525	13.88
URS00009B1DB0_9606	1550	1592	chr1	201026973	201027015	M1334525	13.88
URS00008BA123_9606	291	333	chr1	201026973	201027015	M1334525	13.88
URS000058B2D7_9606	1660	1705	chr1	201027081	201027126	M1334527	10.41
URS00005301B1_9606	1660	1705	chr1	201027081	201027126	M1334527	10.41
URS00009B1DB0_9606	1658	1703	chr1	201027081	201027126	M1334527	10.41
URS00008BA462_9606	442	471	chr1	201031019	201031048	M0050083	18.19
URS00009B8872_9606	442	471	chr1	201031019	201031048	M0050083	18.19
URS00009C2081_9606	12	57	chr1	201074517	201074562	M0050137	18.19
URS00008BA04C_9606	372	462	chr1	201077956	201078046	M1334573	13.86
URS00008B3F87_9606	372	462	chr1	201077956	201078046	M1334573	13.86
URS00008B6D06_9606	281	313	chr1	201092089	201092121	M1334585	11.72
URS00008B3D86_9606	281	313	chr1	201092089	201092121	M1334585	11.72
URS00008B6D06_9606	914	966	chr1	201092722	201092774	M0050154	18.19
URS00008B3D86_9606	914	966	chr1	201092722	201092774	M0050154	18.19
URS00008C1C6E_9606	341	381	chr1	201114655	201114695	M1334653	35.44
URS00008C1C6E_9606	677	726	chr1	201114991	201115040	M1334657	35.44
URS00008BC90A_9606	658	730	chr1	201285878	201285950	M1334867	18.86
URS00008BC90A_9606	1437	1475	chr1	201286657	201286695	M1334872	18.86
URS00008BC90A_9606	2002	2049	chr1	201287222	201287269	M1334881	35.44
URS00008BC90A_9606	2460	2495	chr1	201287680	201287715	M0050422	18.19
URS00008B8AA7_9606	114	157	chr1	201293189	201293232	M1334901	24.43
URS00008BEF0B_9606	-18	56	chr1	201330055	201330129	M1334997	6.26
URS00009B2EF5_9606	109	167	chr1	201359089	201359147	M1335006	12.56
URS00009B5542_9606	102	160	chr1	201359089	201359147	M1335006	12.56
URS00009AE433_9606	109	167	chr1	201359089	201359147	M1335006	12.56
URS00009BC6EA_9606	109	167	chr1	201359089	201359147	M1335006	12.56
URS00009B8DB2_9606	109	167	chr1	201359089	201359147	M1335006	12.56
URS00009AE433_9606	-19	19	chr1	201364357	201364395	M1335019	18.28
URS00009BC6EA_9606	-22	16	chr1	201364357	201364395	M1335019	18.28
URS00009B8DB2_9606	-19	19	chr1	201364357	201364395	M1335019	18.28
URS00009B75A0_9606	-12	48	chr1	201365623	201365683	M1335023	8.83
URS00009AE433_9606	-12	48	chr1	201365623	201365683	M1335023	8.83
URS00009BC6EA_9606	-12	48	chr1	201365623	201365683	M1335023	8.83
URS00008B527D_9606	-13	47	chr1	201365623	201365683	M1335023	8.83
URS00009B8DB2_9606	-12	48	chr1	201365623	201365683	M1335023	8.83
URS00008BF8CA_9606	-21	24	chr1	201368204	201368249	M1335026	13.86
URS00009B75A0_9606	-21	24	chr1	201368204	201368249	M1335026	13.86
URS00008B77F1_9606	66	111	chr1	201368204	201368249	M1335026	13.86
URS00009BC6EA_9606	-21	24	chr1	201368204	201368249	M1335026	13.86
URS00009B8DB2_9606	-21	24	chr1	201368204	201368249	M1335026	13.86
URS00008BA5CB_9606	-21	24	chr1	201368204	201368249	M1335026	13.86
URS00008B527D_9606	-21	24	chr1	201368204	201368249	M1335026	13.86
URS00008BA5CB_9606	36	76	chr1	201375293	201375333	M1335030	13.86
URS00009BC6EA_9606	82	124	chr1	201377600	201377642	M1335033	24.43
URS00009B8DB2_9606	18	60	chr1	201377600	201377642	M1335033	24.43
URS00008BF8CA_9606	39	81	chr1	201377600	201377642	M1335033	24.43
URS00009AF14C_9606	184	290	chr1	201381604	201381710	M0050589	9.71
URS00009AF14C_9606	54	87	chr1	201382237	201382270	M1335045	35.44
URS00008B4384_9606	-63	8	chr1	201399540	201399611	M1335073	17.38
URS00008B4384_9606	100	145	chr1	201399703	201399748	M0050648	17.38
URS00008C4224_9606	71	116	chr1	201399703	201399748	M0050648	17.38
URS00009B400F_9606	-18	27	chr1	201399703	201399748	M0050648	17.38
URS00008BB9C1_9606	1607	1697	chr1	201455705	201455795	M0050738	24.43
URS00009C2950_9606	556	625	chr1	201465558	201465627	M1335174	8.27
URS00009C2950_9606	489	527	chr1	201465656	201465694	M1335181	18.28
URS00009C2950_9606	21	110	chr1	201466073	201466162	M1335183	24.43
URS00008B7345_9606	17	106	chr1	201466073	201466162	M1335183	24.43
URS00008B7345_9606	-11	54	chr1	201466604	201466669	M0050748	11.03
URS00009BFC97_9606	220	270	chr1	201530806	201530856	M0050883	18.19
URS00009BFC97_9606	493	542	chr1	201531079	201531128	M0050886	13.86
URS00009BFC97_9606	37	109	chr1	201531941	201532013	M1335287	13.86
URS00008C04C7_9606	-29	8	chr1	201538253	201538290	M0050904	18.19
URS00008C04C7_9606	120	159	chr1	201538402	201538441	M1335305	7.37
URS00008B6E5D_9606	-66	12	chr1	201539073	201539151	M0050907	17.38
URS00008BC739_9606	-66	12	chr1	201539073	201539151	M0050907	17.38
URS00008BE888_9606	22	88	chr1	201554631	201554697	M1335342	18.19
URS00008B72FF_9606	20	86	chr1	201554631	201554697	M1335342	18.19
URS00009BFC97_9606	293	322	chr1	201562988	201563017	M0050950	15.94
URS00009BFC97_9606	377	417	chr1	201584734	201584774	M0050982	18.28
URS00009BFC97_9606	171	210	chr1	201624868	201624907	M1335421	18.28
URS00008B55B8_9606	187	269	chr1	201637120	201637202	M1335464	8.85
URS00008BCBCD_9606	1411	1455	chr1	201665188	201665232	M1335547	9.71
URS00008BCBCD_9606	2488	2554	chr1	201666265	201666331	M1335550	6.82
URS00008BCBCD_9606	2805	2838	chr1	201666582	201666615	M0051222	18.28
URS00000BEB6C_9606	677	776	chr1	201724140	201724239	M0051312	11.66
URS00009B04BF_9606	677	776	chr1	201724140	201724239	M0051312	11.66
URS00000BEB6C_9606	547	628	chr1	201724288	201724369	M0051319	12.56
URS00009B04BF_9606	547	628	chr1	201724288	201724369	M0051319	12.56
URS00000BEB6C_9606	127	176	chr1	201724740	201724789	M0051325	18.28
URS00009B04BF_9606	127	176	chr1	201724740	201724789	M0051325	18.28
URS000075A358_9606	-44	14	chr1	201808566	201808624	M1335843	13.86
URS000075CC1D_9606	-48	10	chr1	201808566	201808624	M1335843	13.86
URS000036A220_9606	153	184	chr1	201820453	201820484	M0051494	20.47
URS00005B1731_9606	2	65	chr1	201829154	201829217	M0051509	12.31
URS000075CC49_9606	343	406	chr1	201829154	201829217	M0051509	12.31
URS00003AECD6_9606	343	406	chr1	201829154	201829217	M0051509	12.31
URS00009B9988_9606	47	85	chr1	201888741	201888779	M0051573	21.69
URS00009B9988_9606	87	172	chr1	201888781	201888866	M0051575	27.76
URS00009B9988_9606	80	155	chr1	201889524	201889599	M0051583	18.86
URS00009B50FE_9606	-41	34	chr1	201889524	201889599	M0051583	18.86
URS00009B50FE_9606	35	130	chr1	201891834	201891929	M1335976	18.28
URS00009B9988_9606	35	130	chr1	201891834	201891929	M1335976	18.28
URS00009B50FE_9606	170	212	chr1	201891969	201892011	M0051603	21.69
URS00009B9988_9606	170	212	chr1	201891969	201892011	M0051603	21.69
URS00009B50FE_9606	350	397	chr1	201892149	201892196	M1335986	35.44
URS00009B9988_9606	350	397	chr1	201892149	201892196	M1335986	35.44
URS00009B50FE_9606	577	633	chr1	201892376	201892432	M1335989	35.44
URS00009BFEF7_9606	2775	2813	chr1	201898610	201898648	M0051616	18.19
URS00009BFEF7_9606	3096	3131	chr1	201898931	201898966	M0051620	8.82
URS00009BFEF7_9606	3692	3741	chr1	201899527	201899576	M1336008	13.86
